keyword,text,date,from_id,post_id,owner_id,likes,comments,image_url,source
депрессия,"Деревенский заговор от тоски и печали . 
Если на душе плохо , вы долго о чем то переживаете и не можете справиться с переживаниями , нет сил и энергии - сейчас называется депрессией . А деревенские знахарки говорили -тоска грызет , кручина одолела . Нужно было читать заговоры на воду , утром и вечером . Часть воды надо выпить , а частью умыться . Так делали 12 дней подряд и на душе становилось легко . 

Заговор 
""На море на Кияне, на острове на Буяне, на полой поляне, под дубом мокрецким сидит раб Божий (имя) тоскуя, кручинится в тоске неведомой и в грусти недознаемой, в кручине недосказанной. Идут 8 старцев со старцем незваных, непрошенных; гой ты, еси раб Божий (имя), со утра до вечера кручинный ты, что, по что сидишь такой на полой поляне, на острове Буяне, на море Кияне! И рече раб Божий (имя) 8 старцам со старцем: нашла беда среди околицы, залегла во ретиво сердце; щемит, болит головушка, не мил свет ясный, постыла вся родушка. Воззовиши всем старцем со старцем грозным грозно, начали ломать тоску, бросать тоску за околицу, кидма кидалась тоска, от востока до запада, от реки до моря, от дороги до перепутья, от села до погоста; нигде тоску не приняли, нигде тоску не укрыли; кинулась на остров на Буян, на море на Окиан, под дуб мокрецкой. Заговариваю я раба (имя) от наносной тоски по сей день, по сей час, по сию минуту, слово мое никто не превозможет не аером, ни духом. Аминь. "" 

Мужской род можно менять на женский. Читают на убыльной луне , так чтоб дыхание касалось воды . То есть вы как бы выговариваете слова заговора  в воду .",1746202018,-82824415,21665,-82824415.0,0,0,"https://sun9-29.userapi.com/s/v1/ig2/9_0rK0Lgh2jfhF_Va7MzElOpdFv9UhcwaERPYPBlugQdIVQ09_Ql-xtHJqu_YoIksy-1SnnK_S1wQ8yhPtFYBvs1.jpg?quality=95&as=32x40,48x60,72x89,108x134,160x199,240x298,360x447,480x596,540x670,640x795,720x894,1031x1280&from=bu&cs=510x633",
депрессия,"Наш мир чисто энергетический. Состоит из энергии. Это уже научно доказано. 
В предыдущем посте написал, как энергетика вокруг влияет на нас.
Ведь, ещё раз, энергия в основе всего. В основе любого взгляда, мысли, эмоции, чувства, действия, даже предмета или постранства.
И смотря какая эта энергия, так мы чувствуем себя. Мы принимаем её, наполняемся ей и отдаём свою. Так происходит энергообмен. 
Буду приводить конкретные реальные примеры из жизни, как работает энергобмен и, что происходит в итоге него.

Встретились два человека. Один отдохнувший, другой уставший. Отдохнувший будет делиться отдохнувшестью, уставший - усталостью. 
Так же больной и здоровый. 
Богатый и бедный. 
Активный и пассивный. 
Радостный и грустный.
И так далее, будут делиться своим состочнием, вне зависимости о чём они будут говорить.
Это очень заметный энергообмен и многие его замечают.
Как уходит или приходит настроение в общении.

Давайте расскажу вам о более тонком энергообмене👇

Человек с одной комнаты отдаёт или принимает энергию другого человека из другой комнаты, даже если они не контактируют сейчас, при этом участвуют в этом энергообмене. 
Бывает даже, если они не знают друг друга и находятся в разных квартирах, то энергия перетекает, я это славливаю на ощущениях. 

Со своими родителями и детьми энергообмен присутствует на расстоянии. То есть находясь даже в разных частях города или страны - энергия обменивается. Чем ближе они друг к другу по расстоянию, тем энергообмен насыщенней, заметнее, чем дальше, тем менее влиятельный. Такое я тоже замечаю. 

Так невидимыми нитями мы можем быть связаны с нашими партнёрами или друзьями, если открыты этому общению и испытываем какие-то чувства. 

Ещё более тонкий энергообмен👇

Так и пространства: комнаты, квартиры обмениваются энергией. Например: в одной комнате энергетика усталости, туда люди приходят, приносят свою энергию усталости и проводят там время в усталости, в другой энергетика заряженности, наполненности. И будет происходить обмен энергией между комнатами.
А потом эта энергетика будет влиять на вас.

Я это всё чувствую, замечаю и пишу из своего опыта.

Ещё более тонкие моменты👇

Бывает так же такое: общество людей по интересам, коллектив на работе или компания людей, объединенных чем-то обмениваются энергией на расстаянии. Это уже мало как влияет на нас, почти незаметно, но если сделана👇

Чёрная магия, типа сглазов, порч или приворотов, отворотов или просто вытягивают из людей жизненные силы или связывают и накладывают определенные ограничения. Бывает и такое. 

Светлая магия это когда ты поделился частью своей радости, любви или просто хорошего настроения и другой человек как-будто ожил, стал явно лучше себя чувствовать и изменился настрой на жизнь. 

Такое мы все замечали и практикуем. 

Получается люди очень влияют друг на друга. А на них каждого отдельно влияет их родители, друзья, коллеги и так далее.

Я вижу причины в том, что человек истощён или болеет, или много пьёт алкоголя, или много ест, или хороший пример: здоров, энергичен, успешен, из-за того, что на него идёт сильное, но при этом не заметное, влияние на основу существования - энергию человека. 

Эту энергию называют силами, типа нет сил или полон сил. 
Кто-то называет это добротой или любовью, поделился частичкой себя по сути. 
Кто-то вниманием, якобы уделил внимание. 
Все по разному это считывают и объясняют. 
Я называю это энергией.

Сам в моменте бывает чувствую себя, как выжатый лимон, а потом наполняюсь этим соком, благодаря своему образу жизни. 
Бываю полон сил, свеж, как огурец. Такие выражения тоже известны в народе. 

Потом снова бываю истощён или израсходован, обмох, топливо закончилось.

Главное, что я вижу, как и из-за чего это всё  происходит, а значит со временем приду к тому, что будет больше наполнения зарядом и меньше затрат.

Опять же скажу, что не факт, что из-за самой работы или другого чего-то мы устаём или плохо себя чувствуем. Бывает это энергетика места или токсичные люди рядом. Всё индивидуально.
Например, от новой работы я заряжаюсь, наполняюсь силами, хотя ровно от таконо вида деятельности я буду уставать и еле ноги ворочать после.

Кто-то постоянно пьёт нашу кровь, он энергетический вампир, кто-то донор, отдаёт свои силы.

Главное, как я считаю это баланс
Сколько ушло, сколько пришло

Иначе может быть уныние, депрессия, либо хроническая усталость или уходы в зависимости от чего-то, типа алкоголя. 
А причины будут искать где угодно, но только не в основе нашего существования.

Когда наполненность или израсходованность нарастает внутри человека + добавляется определенный окрас энергии из его головы, мыслей, то образуются состояния, типа лени или наоборот желания действовать, напряжения или расслабления, доброты или другой крайности. Всё ещё зависит от того, какое чувство кому ближе и роднее, тот и перескакивает на него, когда меняется окрас энергетики.

Человек подсознательно, интуитивно себя очищает, наполняет или подлечивает, когда тянется к кому-то пообщаться или чем-то занимается определённым.

Чтобы знать кто, что и где на тебя, как влияет, нужно обладать сверх чувствительностью и 100% правдой по отношению к своим ощущениям.

Так ты сможешь выявить закономерности и убрать из жизни лишнее или добавить необходимое.

Более подробно об этих всех энергообменах у меня записано и выложено видео Диалог с Телом №4 

Будь сам проводником чистых, красивых энергий. 
Украшай свою и чужую жизнь. 
Для этого наполняйся красотой, светом и добром. 
А как, твои ощущения от себя тебе сами подскажут. 
Доверяй им. 

И в конце, почему полюбил лес, кто не понял, я там очищаюсь, наполняюсь энергетичеси. Деревья проводники чистых, светлых энергий.
Я как человек, кто всё это чувствует, могу этим пользоваться, брать для себя нужное и получать то, что мне необходимо в разных местах типа леса. 

Всем добра и ярких красок жизни✌️",1746201972,62174179,2459,62174179.0,0,0,"https://sun1-93.userapi.com/s/v1/if2/Pv5mZhGCuydRsO5fV4zAPt6W8_GKhvCQVAPWbKp3FmdnFP4bpGrk-A7B65BT6Sm6z5VWMLhOfNmkxTlVaxvMvuYH.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,626x417&from=bu&cs=510x340",
депрессия,"Фитнес после 45 лет — это не прихоть, а необходимость
От сертифицированного тренера с 20-летним опытом работы с женщинами 45+

После 45 лет в женском организме начинают происходить физиологические изменения, связанные с гормональной перестройкой. Это неизбежно, но именно физическая активность доказала свою эффективность как способ замедлить эти процессы и сохранить качество жизни.

Что даёт регулярный фитнес в зале в этом возрасте:
✔️ Поддержка сердечно-сосудистой системы. Снижается риск гипертонии, инсульта и инфаркта.
✔️ Профилактика остеопороза. Силовые нагрузки увеличивают плотность костной ткани.
✔️ Здоровье суставов. Движение активизирует выработку синовиальной жидкости, суставы остаются подвижными.
✔️ Стабилизация веса. Тренировки регулируют метаболизм, уменьшают риск развития диабета 2 типа.
✔️ Укрепление мышечного корсета. Уходит хроническая боль в спине, снижается нагрузка на суставы и позвоночник.

Эти данные подтверждены многочисленными исследованиями и практикой.

Отдельно хочу выделить танцевальные направления, такие как клубная латина соло.
Танцы — это аэробная нагрузка, которая улучшает работу сердца, лёгких и мозга.
Плюс — это естественный способ борьбы с возрастной депрессией, тревожностью и эмоциональной нестабильностью.
Доказано, что танцевальные тренировки улучшают координацию, баланс и когнитивные функции у женщин старше 45 лет.

Мои клиентки уже через 4-6 недель отмечают:
— уменьшение болей в спине и суставах
— улучшение сна и настроения
— повышение выносливости в бытовых делах

Не стоит бояться начать — стоит бояться упустить время, когда ещё можно активно повлиять на своё здоровье.
Грамотные тренировки в контролируемых условиях — это ваш вклад в активное долголетие.
Тел/вацап 89031894550",1746201970,-132085833,606,-132085833.0,1,0,"https://sun1-57.userapi.com/s/v1/ig2/lb5JKzEsETi7wdYtWNj8O49jsc0GvY0beXuyZOX0Ha3_QKQo7TNOqyr_RCTAs0skz0x-GD5Y7QqDBoO4C0AlYaY1.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1024x1024&from=bu&cs=510x510",
депрессия,"**Печальная история Рудика – он заслужил любящий дом! 💔🐾**  

Молодой, полный жизни пёс Рудик… Но судьба оказалась к нему безжалостна. Попал под колёса машины, перенёс сложную операцию, долго восстанавливался. Ему помогли, отправили на передержку – там он узнал тепло дома, заботу. Годы спокойствия, любви… Но вдруг – у его передержки экстренная госпитализация. Рудик снова в приюте.  

Ему было **тяжело, одиноко, страшно**. Он не привык к **цепи**, шуму, чужим запахам… Отказывался от еды, тосковал, худел. Депрессия забрала его блеск. Но сейчас у него **ещё один шанс** – он снова на передержке! Но ему нужен **ДОМ. НАВСЕГДА.**  

Рудик – **красавец, мужчина в расцвете сил** (фото год назад, но он всё тот же лапочка!). Он обожает людей, **очень зависим от заботы**, адекватен к детям, привык к квартире и выгулу.  

**Давайте найдём ему семью, которой он подарит всю свою преданность!** 🙏❤️  🌅
 +7 904 748 94 46 Елизавета 

📸 *Фото Рудика на передержке – он всё так же прекрасен!*  

**Пожалуйста, дайте этому псу шанс на любовь!** 🐶💛",1746201935,-160040953,488762,-160040953.0,0,0,"https://sun9-79.userapi.com/s/v1/ig2/2lhX9NJd6ihC-rvEWeWmn3AZfk18lGxikyn1GiVSqFGbY9Ql6bru4TuAsOHNNa9Hbk4kgQcwrxoAtpxAIfCFyykX.jpg?quality=95&as=32x43,48x64,72x96,108x145,160x214,240x321,360x482,480x643,540x723,640x857,720x964,1080x1446,1280x1714,1440x1928,1912x2560&from=bu&cs=510x683",
депрессия,"Сначала парни говорят, что у них нет депрессии, а потом лежат так весь день.",1746201900,-87437764,60851,-87437764.0,1,0,,
депрессия,"Польза тыквенных семечек ‼ 
 
🍃Нормализация сна. 
— В состав семечек входит аминокислота L-триптофан, регулярное употребление которой способно повысить качество и продолжительность фазы глубокого сна. 
— Попадая в организм, она преобразуется в ниацин и серотонин. 
 
🍃Предупреждение развития депрессии. 
— Вещества, входящие в состав семян, положительно влияют на работу нервной системы. 
— Улучшают когнитивные функции организма, такие как память, и быстроту усваивания новой информации. 
 
🍃Профилактика сердечно-сосудистых заболеваний. 
— Аминокислота аргинин, содержащаяся в семенах трансформируется в окись азота, контролируя расширение артерий и сосудов, тем самым улучшая ток крови по ним. 
— Витамин A в составе предупреждает развитие стенокардии и облегчает течение этого заболевания 
 
Секреты здоровья

#мк_здоровье",1746201900,-66968453,331693,-66968453.0,0,0,"https://sun9-18.userapi.com/s/v1/if2/ra2QtwO4R3Zn0tQWKc37xsNxtjRBXVBl7vQ4_uOMmEWxKSWJyPsHloDrLyK73eP4B4qGo9voxk31R74JexOKLjgg.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x106,240x160,360x240,480x319,540x359,640x426,720x479,1080x719,1280x852&from=bu&cs=510x340",
депрессия,"🆕Международный День осведомленности о цинге

📅Этот день отмечается ежегодно 2 мая. ✅Цинга – это заболевание, возникающее в результате недостатка аскорбиновой кислоты (витамина С) в рационе.
📌Первые признаки недомогания заметны только через 4-12 недель после того, как человек перестает полностью употреблять аскорбиновую кислоту, исключает из рациона цитрусовые и другие продукты, содержащие витамин С. Если количество этого элемента недостаточное, но он все же поступает в организм, то понадобится 4-6 месяцев на появление первых симптомов цинги. К ним относятся: слабость в теле, вялость в любое время суток, геморрагическая сыпь, напоминающая мелкие красные точки на коже, чрезмерная сонливость, частые головокружения, кровоточивость десен, боли в икроножных мышцах и суставах.
👉Если человек болен цингой, то у него могут начать выпадать зубы. Из носа и слизистой оболочки рта начинаются кровотечения. Даже при незначительных ударах могут появляться гематомы на коже. Это связано с тем, что в тканях не хватает коллагена, в образовании которого участвует витамин С. Также он формирует необходимое количество серотонина, то есть гормона удовольствия. Поэтому больные часто находятся в состоянии депрессии.
📌Недомогание вызывает только недостаток витамина С в организме. Других причин развития недуга не существует. Такой дефицит необходимого элемента может развиться из-за влияния факторов риска. К ним относятся:
🔹Однообразная пища;
🔹Недостаточное количество свежих овощей и фруктов в рационе;
🔹Беременность и лактация;
🔹Хронические воспалительные заболевания;
🔹Постоянные стрессы;
🔹Диарея, приводящая к невозможности всасывания веществ в слизистую оболочку пищеварительного тракта;
🔹Уменьшение в рационе мясных продуктов.
✅День осведомленности о цинге был создан для повышения осведомленности об опасностях дефицита витамина С и напоминания людям о важности здорового и сбалансированного питания.

#ТамбовскаяЦРБ
#Здравоохранение
#Минздрав68",1746201861,-212849020,2307,-212849020.0,1,0,"https://sun1-92.userapi.com/s/v1/if2/nuLakR10QpTwDqemdj6Kricygl21bcH_KHmdNPZLRxOEvjBrFDG5uvYVZoJD3lTqHyAH01iuak47P96CjxhMyXTd.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x720&from=bu&cs=510x340",
депрессия,"
Бессонница, депрессия и тревожность являются наиболее распространенными психическими расстройствами. Примечательно, что эти расстройства часто возникают вместе. Может ли быть, что за этими нарушениями стоит общий мозговой механизм?

                 

Ответ на этот вопрос попытались найти исследователи из Нидерландского института нейронауки. Используя данные магнитно-резонансной томографии более 40 тысяч участников проекта UK Biobank, ученые провели масштабный анализ изменений функциональной организации мозга при бессоннице, депрессии и тревожности. В результате проведенного анализа они обнаружили, что при всех трех расстройствах наблюдается уменьшение площадь поверхности коры, объема таламуса и ослабление связей между различными областями мозга. Однако, помимо общих черт, исследователи обнаружили и уникальные особенности, характерные для каждого состояния. Так, например, бессонница чаще ассоциировалась с уменьшением объемов структур, отвечающих за систему вознаграждения, а при депрессии больше всего «страдали» области, которые отвечают за речевую обработку и эмоции. Впрочем, если посмотреть на результаты более глобально, выявленные особенности могут быть проявлением общей нейронной..",1746201859,-215479401,33217,-215479401.0,0,0,,
депрессия,"«Любовь к себе, или самоценность, как и многие аспекты нашей психики, формируется еще в детстве. Наши отношения с родителями могут влиять на то, как во взрослом возрасте мы будем выстраивать свои собственные отношения, какие партнеры нас будут привлекать, как мы будем справляться с различными жизненными ситуациями. В том числе как мы будем к себе относиться.

Если родители транслировали ребенку, что он самостоятельная личность, уважают его интересы, оказывают поддержку, — уровень любви к себе у такого человека будет выше, чем у того, кто часто слышал критику или обвинения в свой адрес. Через ощущение ребенком, что внутри семьи его любят и принимают таким, какой он есть, у него формируется и внутреннее принятие самого себя.

Например, у ребенка, которому прямо или косвенно давали понять, что он «бестолковый», «непутевый», «хуже сверстников», во взрослом возрасте с большой вероятностью сформируется глубинное убеждение, что он «плохой» или «все делает не так». Отсюда — неуверенность в себе, своих способностях, низкая самооценка и отсутствие любви к себе. Человек может быть эмоционально напряжен и болезненно реагировать на любые замечания, подтверждающие это неприятное глубинное убеждение, сравнивать себя с другими или стараться компенсировать это способами, доставляющими дискомфорт, например уходить в трудоголизм, не позволять себе отдыхать или помогать другим в ущерб себе, — все это также мешает выстраиванию самоценности.

Полюбить и принять себя могут помешать не только отношения с родителями, но и другие значимые события из детства. Например, отношения со сверстниками, эмоциональные или физические травмы и насилие. Часто люди, пережившие жестокое обращение, испытывают тяжелейшие чувства стыда или даже вины, которые, безусловно, влияют и на самоценность».

Советы любви к себе.

Перестаньте сравнивать себя с другими. Мы социализированы, поэтому часто сравниваем себя с другими. Но смысла в этом сравнивании нет, потому что каждый человек уникален и неповторим. Вместо этого нужно сосредоточиться на самом себе.
Не зацикливайтесь на мнении других. Не стоит уделять излишнего внимания тому, что окружающие думают или ожидают от вас. Мы сами влияем на свое настроение. Нет необходимости уходить в депрессию или обижаться на чьи-то высказывания или поступки.

Позвольте себе ошибаться. Не стоит забывать, что все мы люди и совершаем ошибки. Это важно, чтобы учиться на них и расти. Уроки, которые мы извлекаем из собственного опыта, бесценны. Нужно принять свое прошлое и понять, почему мы так или иначе поступали.
Помните, что ценность не во внешности. Симпатия к самому себе очень важна. Нам не нужно одобрение других по поводу внешнего вида. Чтобы полюбить себя, бывает достаточно посмотреть в зеркало и понять, что вы себе нравитесь. И внешне, и внутренне.

Не бойтесь отпускать токсичных людей. Откажитесь от общения с теми, кто привносит токсичность в отношения и переходит личные границы. Гораздо легче полюбить себя, когда вокруг близкие, которые поддерживают и ценят вас.

Проработайте свои страхи. Чувство страха естественно для человека. Не отвергайте свои страхи — постарайтесь понять и принять их. Такой опыт улучшит психическое здоровье и поможет выявить проблемы, которые вызывали беспокойство. Это снизит тревожность.
Верьте в себя, чтобы принимать правильные решения. Мы часто сомневаемся в себе и своей способности поступать правильно. Но при этом понимаем себя лучше, чем кто-либо другой. И несем ответственность за свои решения. Поэтому важно поверить в себя. Мы можем добиться многого, и для этого не нужно чье-то одобрение или критика.
Используйте каждую возможность, которую предоставляет жизнь. Идеального момента для следующего большого шага в жизни может и не быть. Но этот факт вовсе не должен удерживать от достижения поставленных целей.

Ставьте себя на первое место. Привычка ставить в приоритет других людей или обстоятельства может стоить психического или эмоционального благополучия. Найдите время, чтобы расслабиться. Проведите день в постели или на природе, найдите то, что поможет восстановить ресурс.

Прочувствуйте эмоции как можно полнее. Проживайте боль, наслаждайтесь радостью и не ограничивайте свои чувства. Страх, боль и радость — это эмоции, которые помогут вам лучше понять себя.

Проявите смелость. Возьмите за привычку высказывать свое мнение. Не ждите разрешения сесть за стол, присоединиться к разговору или поделиться своими мыслями. Ваш голос так же важен, как и любой другой.

Учитесь видеть красоту в простых вещах. Старайтесь каждый день замечать вокруг себя хотя бы одну красивую вещь. Обратите на нее внимание и будьте благодарны. Благодарность необходима, чтобы обрести радость.

Будьте добры к себе. Мир полон критики и резких слов — не добавляйте к ним свой собственный негатив.",1746201836,9325553,6981,9325553.0,1,0,,
депрессия,"За три недели апреля, мне удалось не только заработать, но и почувствовать себя более энергичной и живой!
В NL я пришла 10 апреля, пришла на продукт, очень хотелось похудеть, так как очень активный режим жизни и полное отсутствие лишнего времени. Начинаешь его (время) черпать из разных источников, в первую очередь экономя на себе, нет времени на спорт, нет времени себе приготовить, нет времени нормально поесть, погулять, сходить к врачу и т.д. И так постепенно проблемы со здоровьем, внешним видом накопились до осложнений со здоровьем (сахарный диабет), стал появляться лишний вес, а времени всё нет, и становится всё меньше, и делаешь, ты всё медленнее, депрессия, усталость, и жизнь превращается в замкнутый круг. 33 работы, дети, быт- все накрывает со всех сторон! 
Я понимала одно, что надо менять: 
1. Вводить спорт!
2. Налаживать режим питания, но как, времени готовить, как не было, так и нет. 
И тут, мы едем со знакомой (это сейчас могу сказать моя подруга), а тогда это была просто знакомая у которой ребенок вместе с моей дочкой занимается танцами. 
И когда, я ломаю голову чтобы себе приготовить, чем накормить дочь, она спокойно разводит в шейкере коктейль, и обед готов! Для меня это была панацея! 
Я точно знала, как это применить в твоей жизни, сначала, проверила состав, состав коктейлей меня устроил более чем. Затем изучила отзывы об NL! И поняла, что это мой шанс, противопоказаний к применению нет, можно даже при диабете! 
И вот три недели, я уже пью смарты, белый чай, мне помогают опытные специалисты на марафонах NL! Я похудела уже на 3 кг. 
Я научилась завтракать, а ужин у меня смарт коктейль! И при этом я чувствую прилив мои и энергия! А в благодарность от NL, я ещё и заработала на этом! 😉
Спасибо NL",1746201793,52593643,1828,52593643.0,1,0,"https://sun1-26.userapi.com/s/v1/ig2/sguiFJ9nrT80Bfmx1SBBKJoFE5rIgs-ENwZ9eV3qtLOKHm_84fIwZfhQl9aYL-jeWTtI-FFVWXKIegAmMdx69Iem.jpg?quality=95&as=32x55,48x82,72x123,108x185,160x274,240x410,360x616,480x821,540x923,640x1094,720x1231,1080x1847,1280x2189,1440x2463,1497x2560&from=bu&cs=510x872",
депрессия,"В современном мире многие из нас проводят рабочие дни за письменным столом в сидячем положении. И это, к сожалению, рано или поздно сказывается на нашем здоровье. Давайте рассмотрим, как правильно организовать активные перерывы на работе и почему это важно. Причины негативного влияния сидячей работы на здоровье: 1. Высокий риск сердечно-сосудистых заболеваний. Из-за снижения кровообращения, процесс доставки кислорода к органам затрудняется. 2. Проблемы со спиной. Длительная статическая нагрузка во время сидения вызывает не только дискомфорт, но и способствует развитию заболеваний, таких как остеохондроз, за счёт увеличения давления на диски позвоночника и пережатия сосудов. 3. Застой крови в конечностях. При длительном сидении происходит проявление венозного застоя, которое может вызвать варикозное расширение вен и отёки. 4. Нарушение обмена веществ. Сидячий образ жизни негативно влияет на работу желудочно-кишечного тракта, так как замедляется метаболизм. 6. Психоэмоциональные расстройства. Постоянная фиксированная поза в сочетании со стрессом может приводить к депрессиям и тревожным состояниям. Почему активные перерывы так важны? Ответ прост: любая активность способствует улучшению кровообращения, повышению уровня энергии и концентрации, что играет немаловажную роль в рабочем процессе. И, конечно, помогает избежать многих вышеупомянутых проблем. Активные перерывы способны снизить риски, связанные с малоподвижным образом жизни. Своим пациентам и коллегам я всегда рекомендую отрываться от рабочего места каждые 60–90 минут и как минимум пройтись до соседнего кабинета или как максимум сделать растяжку, — отмечает заместитель главного врача городской поликлиники №4 по медицинской части Оксана Кирьянова. Какие элементарные упражнения можно делать в перерывах: 1. Прогулка по офису. Выделите 5–7 минут каждый час, чтобы пройтись. Это улучшит кровообращение и поможет расслабить мышцы. 2. Наклоны и повороты головы. Выполняйте медленные наклоны и повороты головы, чтобы снять напряжение с шеи. 3. Растяжка верхней части тела. Потянитесь, подняв руки над головой, затем наклонитесь вправо и влево. 4. Приседания. Сделайте 10–15 приседаний прямо на месте. Это активизирует ноги и живот. Организация активных перерывов на рабочем месте — это не только забота о здоровье, но и способ поддерживать продуктивность на высоком уровне. Попробуйте внедрить эту привычку в свой график, и ваш организм сразу скажет вам спасибо!",1746201767,-219236148,27142,-219236148.0,0,0,,
депрессия,"Открыт новый подтип депрессии, поражающий каждого четвертого пациента

Такое расстройство не лечится распространенными антидепрессантами.
https://mirvracha.ru/forum/latest/otkryt_novyy_podtip_depressii_porazhayushchiy_kazhdogo_chetvertogo_patsienta-29-04-2025",1746201654,-30677988,41753,-30677988.0,0,0,"https://sun9-60.userapi.com/s/v1/if2/dL_B6fFpufwsPUdpzTr3JF4DyRBZr4IAH8ufP6Qlc_1DSG8hl7oB5oeNi40zK5vZZQJUug27XcOCOakd451IYIWP.jpg?quality=96&as=32x14,48x21,72x32,108x48,160x71,240x107,360x161,480x215,537x240&from=bu&cs=537x240",
